datetime,ocean_name,latitude,longitude,depth_m,salinity_psu,ph,chlorophyll_mg_m3,nitrate_umol_l,phosphate_umol_l,oxygen_ml_l,current_speed_m_s,wind_speed_m_s,temperature_c
53:16.8,Other,50.49459274,-92.16169115,2977.316877,38.1696845,7.540699795,0.345566867,16.37873793,1.168082524,6.816461877,1.653814622,17.40315595,-4.947172959
53:16.8,Pacific Ocean,-40.5349136,168.0243219,4139.786143,36.53560726,7.988209978,1.357257182,24.69175306,2.149199551,5.284977442,1.507584187,13.34917903,-14.48906744
53:16.8,Pacific Ocean,58.07057733,164.9297231,2008.411959,38.39370864,7.950623415,0.704879611,36.00094391,0.494024762,5.233009257,2.409558474,3.700194852,4.655582874
53:16.8,Other,-13.72711434,-90.85260849,4172.930755,39.4448788,7.831492273,0.176894643,31.58778051,0.770774595,4.3554204,0.800518962,6.579085294,-11.08771662
53:16.8,Atlantic Ocean,30.15898187,-54.70129603,4191.813537,32.72921728,8.457656474,0.859957157,7.755055976,1.27818126,4.982965101,0.511314048,2.72121301,-14.82650131
53:16.8,Southern Ocean,-72.80364351,142.4000667,4223.615444,31.69661081,8.322583732,2.423561762,29.33535837,2.66824437,5.212387833,2.262279475,15.47897338,-18.2590853
53:16.8,Pacific Ocean,22.29467844,167.9839995,2955.131124,34.8399075,8.161582021,1.849108648,20.07572101,1.719977368,7.774783644,1.246854559,19.70501449,-1.904126035
53:16.8,Atlantic Ocean,-8.681817827,-20.36192298,5489.316901,37.01862427,7.662858292,0.883847677,29.83867232,2.896188357,2.560813152,2.741178027,10.92756653,-26.83966551
53:16.8,Atlantic Ocean,15.58952337,-64.44106357,2935.179108,32.27191253,8.234323408,0.473342275,19.78062202,0.309833056,2.501936938,1.932477857,13.11728828,-1.11569949
53:16.8,Atlantic Ocean,-59.75744261,9.393844771,2701.591161,30.0410145,8.227012455,0.090996125,5.118326564,1.380526241,1.400529414,1.693029335,14.92185136,-4.055127127
53:16.8,Indian Ocean,42.63727409,67.59691429,1196.284914,33.42935116,7.925068174,0.634216083,22.79637787,1.25723559,5.607391592,0.211371164,4.485182049,13.99378117
53:16.8,Arctic Ocean,65.30347396,-81.54917447,1845.930524,39.68859335,8.42478591,1.394646897,19.6853597,1.800618529,4.843295266,2.191235715,6.720024953,6.61067322
53:16.8,Indian Ocean,-50.98683598,85.13034286,254.0069551,36.94967461,7.666977882,0.446714881,20.71686935,2.435893826,1.778674427,2.058121097,8.246424226,22.21663326
53:16.8,Southern Ocean,-72.77138001,-161.4033514,3801.211762,34.01325444,7.767337562,0.268463701,35.15609815,2.524344077,3.551772546,1.920215773,11.89176624,-16.49561039
53:16.8,Southern Ocean,-85.74505451,-162.2539826,1491.214464,31.92576097,7.563224339,2.67916715,35.79348187,2.010583826,2.250642437,0.803728571,17.00985156,5.752558758
53:16.8,Atlantic Ocean,25.55487008,-40.93642615,1824.931527,33.56089674,8.295450958,1.723478774,18.14148427,1.924609093,3.320372183,2.840217965,5.084070892,6.526185535
53:16.8,Atlantic Ocean,19.2769265,-52.74965086,4624.88713,31.69839433,8.121759386,1.016872737,18.22928165,2.847088626,7.658849186,0.964965381,9.417776015,-18.75621782
53:16.8,Atlantic Ocean,8.405534289,-66.37204247,1963.327099,31.06305821,7.814940306,0.147089569,20.60747835,1.151062205,5.783231872,0.45669287,15.03067822,8.331349149
53:16.8,Atlantic Ocean,-48.2495227,-3.232885439,1453.175352,39.06742373,7.663813664,0.156547196,20.78357113,2.498349943,1.052983706,2.961603465,1.74769999,12.318454
53:16.8,Atlantic Ocean,-19.63692074,-64.53591037,1014.346495,39.97650338,7.54014777,0.108944253,38.01548577,2.764511181,2.767556516,2.238738837,10.25786917,16.90229512
53:16.8,Other,17.00574033,-110.7871494,4649.150413,31.6411444,7.666745569,0.957885595,25.9760187,1.474617733,1.07253083,1.244360647,2.887594067,-18.85750398
53:16.8,Atlantic Ocean,-0.581965405,-68.59096233,778.2375479,30.54522559,7.953284646,0.122803764,11.0982798,2.187307736,6.004079491,2.807749293,10.78297793,22.84469738
53:16.8,Arctic Ocean,87.80139364,170.9655382,2722.522562,33.29731107,7.747176969,1.849137759,21.26147188,1.13105957,4.285952614,0.273352123,15.35645523,-5.670501437
53:16.8,Southern Ocean,-65.44084454,-31.99916988,3041.580696,34.61659181,7.758982177,4.956857847,25.08894332,0.476637043,7.958130843,0.262983649,4.738948221,-6.055901061
53:16.8,Atlantic Ocean,35.12601973,-19.90340033,4124.339476,32.04821247,8.375576367,0.456255663,25.59086884,1.759511644,6.135082827,2.047353056,16.98956891,-15.00662072
53:16.8,Indian Ocean,-17.22262174,27.55619638,3799.700894,33.01424912,8.015137673,0.60453181,23.41016905,0.589414953,4.625390599,0.533916145,6.696082202,-11.77795536
53:16.8,Pacific Ocean,-12.92406931,174.0026766,4864.324038,32.00870736,8.229251973,1.243639831,7.109446185,1.372797392,6.632937997,2.751418546,3.815697271,-20.36737666
53:16.8,Other,39.16759782,-93.02354048,268.5086036,37.74260568,7.535710949,2.767052178,1.343727563,2.61863794,5.933625559,2.521077523,9.306467901,24.35516468
53:16.8,Indian Ocean,34.63850724,65.26155979,1778.644349,37.12577943,7.865163356,2.245201233,13.51372209,0.258054563,2.706433243,0.919101672,17.52150164,8.096637132
53:16.8,Arctic Ocean,88.42607887,77.75448968,1680.804713,36.34951516,7.979169347,0.059316795,17.10088618,0.091285607,4.711807924,2.666518747,1.378661223,4.492694175
53:16.8,Southern Ocean,-66.8890279,38.63679005,876.1014336,33.87217857,7.686416855,0.185211893,2.472169583,1.819433542,4.891991074,0.128663061,6.551429324,11.42344796
53:16.8,Southern Ocean,-71.26026311,-148.1117977,1735.069523,39.09040941,7.620191541,1.404854331,32.59869352,0.99318398,4.15862189,1.645913558,13.06326338,6.007262164
53:16.8,Indian Ocean,40.38098708,63.6740193,1858.591885,39.69532542,8.370303778,1.167618722,13.7630975,1.253813121,2.25434836,2.806688321,7.151617374,7.878671583
53:16.8,Other,14.10964506,-156.925904,3131.306772,31.73639313,8.439431627,0.142968461,36.54530985,1.217131766,2.563583362,2.566148937,1.416479895,-1.974514241
53:16.8,Indian Ocean,-40.65108002,34.61135384,3982.226874,32.23012641,7.578806698,0.697284893,6.176404314,0.259860687,2.967331807,1.068219971,6.639979376,-15.04457456
53:16.8,Southern Ocean,-75.70451358,86.2492238,2286.603082,35.25631028,7.849018713,1.517837474,2.277398277,0.010699298,1.071786046,0.548611306,16.41918772,-0.651577178
53:16.8,Southern Ocean,-74.58151507,-104.0508394,4316.821388,30.91250569,8.458285628,0.246899352,19.29264418,2.695269729,7.418607245,0.631621765,19.36075045,-21.52309302
53:16.8,Arctic Ocean,70.95435744,122.9839227,2016.992031,34.36448399,7.583161733,2.050175099,7.565173473,0.653395683,5.802671941,1.543523634,0.795583948,2.017220715
53:16.8,Other,-55.46388155,-169.07263,1741.702064,35.81791265,8.143641373,0.054426381,37.49597102,1.278236976,5.82732121,1.790318832,11.38567635,7.919965157
53:16.8,Pacific Ocean,-31.79311882,123.7726309,3247.128335,35.22073571,8.472221371,1.524155502,0.412135938,2.91577739,5.006314297,0.09844295,2.106068661,-7.598840105
53:16.8,Atlantic Ocean,-49.2018476,-14.28154177,142.2981618,33.30908583,8.478223669,0.956641222,16.504787,2.480287746,5.825175657,1.240654678,13.60793058,24.45522749
53:16.8,Other,-26.10066495,-101.6683416,478.7347418,35.42445806,7.971223331,0.3786275,37.06991085,0.323792566,7.873037849,2.491161347,0.15784452,22.67559958
53:16.8,Southern Ocean,-77.50370831,-131.8398678,2507.817262,39.58800954,7.662749108,1.276301764,15.37672827,1.525557095,3.696122363,1.332986851,0.294832514,-0.609294402
53:16.8,Pacific Ocean,3.430762363,163.1905803,5657.476268,32.06017404,7.702084315,1.524939585,3.724371224,2.190237079,5.987679108,0.507526173,15.53759653,-30.25303625
53:16.8,Southern Ocean,-77.82973855,-153.8403885,4329.070679,36.54831358,8.389601395,2.71657097,12.11579771,2.095178355,3.516703031,2.864580879,1.488706454,-23.20024725
53:16.8,Other,54.06417141,-108.3263688,528.759417,30.43396694,8.411683004,0.458509417,19.92041575,2.282525557,6.980021591,0.79882662,6.103633486,18.10080352
53:16.8,Atlantic Ocean,-47.93182526,-54.78395492,5077.908077,30.66416404,8.107879644,1.158415594,7.406067494,1.372363965,7.006200248,2.395284797,19.16080848,-25.9335151
53:16.8,Indian Ocean,7.202144629,43.28454563,4393.804624,35.51828224,8.266176399,0.922852908,18.66246821,0.527768788,7.315864978,0.581382499,19.70494235,-15.10953697
53:16.8,Arctic Ocean,68.41423576,16.1283907,3665.679154,31.0493918,8.239931251,0.7448744,33.45372783,1.394617332,1.03824327,1.269518188,3.228057238,-13.70449093
53:16.8,Other,27.15792643,-134.7683427,4921.757764,30.22346788,8.161821598,2.211068227,34.90471881,1.943661748,3.087340115,1.471267619,11.21803843,-21.90736695
53:16.8,Other,5.932401579,-75.69792585,2424.659086,31.71512998,8.327276955,0.003172341,1.970429388,1.82577626,1.937470458,1.501905888,11.18297657,5.16919452
53:16.8,Other,-31.61992444,-94.04936241,1329.006305,35.64849171,8.185406623,0.331441162,6.436134322,0.211566161,4.177903385,1.549421604,9.047613811,13.78091135
53:16.8,Other,-30.05965565,-103.1245724,3072.140335,37.03340955,8.034002306,0.772790654,11.01160543,0.194857302,4.468147499,0.674842622,18.49400317,-3.225084153
53:16.8,Atlantic Ocean,30.50765194,-31.98803887,3293.050534,32.02478564,7.736956363,0.196371714,23.79463404,2.895773493,2.7913283,1.547746566,15.08067818,-7.191108487
53:16.8,Arctic Ocean,88.94508502,73.45132293,3229.958232,36.68259437,8.243888144,2.384517033,14.43979035,0.455416365,6.064125444,1.445138262,15.29053871,-10.91294627
53:16.8,Other,29.13105417,-101.7169444,3390.442749,31.82476331,7.973437868,1.04297453,33.76163654,0.883387392,2.88838802,0.626158491,5.391388635,-8.476811131
53:16.8,Atlantic Ocean,10.40101513,-47.99560331,5692.229509,36.13457427,7.794791684,0.649863568,28.66687473,2.302903446,6.977239627,2.964574679,8.686395444,-28.52021122
53:16.8,Atlantic Ocean,41.51709184,-39.26972634,5413.473739,34.1195968,8.301946276,1.685788639,4.018240925,1.229031227,2.243615577,2.596690178,9.74847397,-27.94816301
53:16.8,Pacific Ocean,-6.262989789,171.5243506,5254.302219,36.53799509,8.1967136,0.599449557,24.9823001,0.54439456,3.570647063,2.662729053,5.978240824,-23.32460329
53:16.8,Southern Ocean,-79.17437833,163.6798885,4808.500865,39.95052752,8.437339563,0.817923892,4.520505014,1.401697147,5.355664309,2.056713151,1.896355503,-25.74990288
53:16.8,Pacific Ocean,11.21342686,108.0495298,5660.568644,39.37816965,7.66544164,0.002754786,10.20142679,1.706849912,5.237345493,0.479691092,2.527184499,-26.40216418
53:16.8,Arctic Ocean,82.37255121,-93.00278851,590.9678501,30.04281758,8.149189285,0.455234086,7.114825341,1.358299828,1.546203784,1.704276192,3.613422564,15.24152955
53:16.8,Other,-58.44547038,-155.5065669,1590.739569,38.85438764,7.744239468,0.14941745,6.922477968,2.756838226,6.923810285,2.464318895,4.073066687,8.803635219
53:16.8,Atlantic Ocean,34.20088035,-65.91451042,2970.335674,30.66490795,8.403582985,1.17017923,24.65582099,0.854097885,5.186454534,0.116209466,4.845236184,-4.139398614
53:16.8,Other,-53.83193604,-83.9539622,5079.206959,39.53046586,7.599499414,0.652056983,22.5441969,1.983996482,7.089016841,1.48752931,5.109200579,-24.85322213
53:16.8,Atlantic Ocean,6.448983205,2.133288053,3030.994269,32.81825679,8.156161806,0.359188897,7.041126112,0.336884164,7.073449048,1.18836864,9.11432691,-0.422232537
53:16.8,Southern Ocean,-72.59823906,99.98204762,4488.208436,33.8203483,8.291085722,0.630796688,39.60691222,1.176856373,4.821430833,0.636374189,10.19146382,-22.17675295
53:16.8,Pacific Ocean,-8.933231474,128.996258,833.7594315,30.91638205,7.85491784,0.235253947,16.87346929,2.222979755,7.375470201,1.134750011,6.177584163,18.76032504
53:16.8,Pacific Ocean,46.1093992,124.1510707,1514.482878,31.12272758,8.454138079,2.591422933,3.882773126,0.674450822,6.938854592,2.950492533,18.1459284,9.247349325
53:16.8,Atlantic Ocean,-27.43712564,-50.51679796,4390.65657,37.26740565,8.350730685,0.055483781,4.822760678,1.769313137,7.706860612,2.169729979,11.06279447,-16.60394697
53:16.8,Indian Ocean,29.68411041,67.40436365,988.4040533,39.44332236,7.7946183,2.005574432,23.35574855,0.460311088,6.95348879,0.89861124,15.74953856,16.98322679
53:16.8,Atlantic Ocean,53.18099294,-67.37968889,2108.135608,36.10748495,7.507541093,0.716126778,39.16277614,0.308105074,6.748426957,1.816065154,18.48475665,4.319974382
53:16.8,Arctic Ocean,76.89200751,-158.0740044,1589.197547,37.15850016,7.796657176,0.964815484,22.87804406,1.569698247,4.285523365,0.739968721,3.262702292,7.425376391
53:16.8,Indian Ocean,-47.76442527,72.56349562,2099.170165,37.61969745,7.78131047,0.360404205,37.96165906,2.025032988,2.484217423,1.832531727,8.557489674,5.482003731
53:16.8,Other,-18.12313515,-176.4620811,4249.944294,32.62814275,8.389964608,3.402126317,17.76531403,0.340101199,7.374961132,2.688500068,8.664208034,-15.77704087
53:16.8,Southern Ocean,-62.5651176,-32.69426851,2207.083087,30.45229631,8.467121178,0.331078153,17.43364415,2.753328757,6.057844305,1.6706304,7.089445009,0.92056757
53:16.8,Arctic Ocean,88.64703039,-61.42346305,3331.579936,30.01872744,7.570439986,0.888865265,20.00029437,0.677316788,2.972235049,2.200019926,0.178117331,-13.18303214
53:16.8,Arctic Ocean,76.86017423,69.61591387,599.5912623,33.50649283,7.971294829,5.023219915,27.89701833,0.359925924,3.386970059,1.360016996,16.31944216,16.32677161
53:16.8,Indian Ocean,7.192283451,95.84837019,4830.106159,32.41464228,8.048331999,2.129425348,14.70463866,0.608096725,5.802549583,1.572371753,2.231186431,-19.40763499
53:16.8,Arctic Ocean,61.56599299,-70.52593105,2219.331754,30.62317725,7.592911661,0.76858181,34.55544131,0.50871737,4.344721158,2.085225236,19.90961196,0.762172668
53:16.8,Pacific Ocean,3.772435909,112.1857252,3891.204954,31.79528292,7.877497709,4.643341838,1.171255391,0.272023952,1.570377933,2.437215015,15.45916984,-10.06296031
53:16.8,Other,22.24542384,-74.18996622,4352.33761,31.24498898,7.817082417,1.208549467,17.5905678,2.393517704,1.99013562,1.97835416,11.60020035,-15.39208008
53:16.8,Southern Ocean,-73.95760222,-19.3225104,1257.965533,39.14878381,8.036056354,0.234078642,20.439674,1.486613324,6.219540785,2.932475982,3.092128355,9.992527205
53:16.8,Indian Ocean,45.94867569,81.72666973,5308.04991,31.40267213,8.1611909,0.52019641,24.28128953,1.165558321,3.299986699,2.459467763,10.30785943,-28.56800311
53:16.8,Southern Ocean,-67.01157295,69.45128252,3697.34551,35.37648464,8.20348511,0.407206625,11.04287649,2.851883781,4.553545999,2.331480614,5.222174817,-12.5179448
53:16.8,Pacific Ocean,58.69217345,175.45265,2572.350851,35.93105955,7.636755024,0.421615387,17.09919884,1.113025161,6.366350348,2.535304737,5.046450491,-2.217569863
53:16.8,Other,50.76505578,-98.94203128,1094.011101,35.43489458,8.312947702,1.429019997,19.38151001,0.500918178,6.258229156,0.843632806,16.59058499,13.31027439
53:16.8,Indian Ocean,37.57404559,58.43444887,5653.805627,30.99056434,8.17854203,0.877702255,27.47639915,0.822128676,2.169105188,1.296141462,7.612888479,-30.36340702
53:16.8,Southern Ocean,-83.49113151,39.48548698,4530.409225,33.18798362,8.389074917,0.038837207,30.94176739,0.716899601,1.688757051,1.693388755,9.014476068,-25.43952252
53:16.8,Pacific Ocean,-35.43689593,149.4354436,1248.147376,30.51270332,7.949336059,2.099223796,29.51309309,1.496223839,5.138066051,1.387158955,16.85929476,13.73800843
53:16.8,Other,-42.63973742,-123.709629,2026.264648,33.95669914,8.393889763,0.352108444,13.66332209,0.874515372,6.191430118,2.542373455,1.755812514,4.775085024
53:16.8,Indian Ocean,-25.17544666,90.64733889,4858.045549,31.88598931,8.365774122,5.834418718,39.97802092,1.548183517,2.043279454,0.081205553,11.89235706,-21.31080167
53:16.8,Southern Ocean,-74.22430558,24.57670186,4174.065979,35.61632533,7.938409332,3.083268814,33.94661247,2.007880275,3.603687011,0.627526252,11.56431363,-20.26055985
53:16.8,Arctic Ocean,78.65240815,-81.12028688,4594.705756,36.92808394,7.881143315,2.822295346,10.40093493,2.331896357,7.091945972,2.645119623,8.504291385,-22.24160532
53:16.8,Atlantic Ocean,9.684403328,-9.203430907,2647.206613,35.3211986,8.432812015,1.666683646,7.804232227,2.130473344,7.609561991,0.177300413,16.59549283,1.406494605
53:16.8,Atlantic Ocean,-35.00562408,-59.84042505,4298.857576,34.34236697,8.215164735,0.249247991,12.56085002,0.616772149,4.178488327,0.680964911,18.85780123,-15.89571442
53:16.8,Indian Ocean,-18.54332693,28.552825,2318.962337,33.87333421,8.428245346,0.760639915,18.09379412,0.347699158,1.556611538,1.053750991,9.306717238,3.555248393
53:16.8,Pacific Ocean,-9.503542709,140.0402199,1267.577502,38.41691768,8.296974779,0.253992818,34.03197513,1.627350477,2.803875193,2.252221682,9.12294102,18.86555512
53:16.8,Indian Ocean,18.10698,24.94979439,3796.062209,32.19368065,8.109297439,0.300666615,31.13449055,0.596735374,2.630789442,1.680542089,10.04127459,-10.40396574
53:16.8,Indian Ocean,2.822296985,47.4200706,5856.083554,37.3421834,7.615852777,0.944051957,34.04984494,0.254801165,2.672746044,2.863814108,14.46248062,-26.42377146
53:16.8,Arctic Ocean,75.49055518,6.749224961,1863.605828,37.57482325,7.791480673,0.041690648,10.8782846,1.581283029,4.457171938,0.683625045,13.36120581,3.51096336
53:16.8,Other,-0.546573077,-161.5804177,2765.817553,34.19200007,8.468842407,3.488671052,23.7384489,0.980382555,5.082579562,2.616361215,4.456698984,1.682916478
53:16.8,Arctic Ocean,88.58844267,-96.17091952,4044.008226,32.97300599,7.819422099,2.509279336,11.32996249,2.268447036,1.857567121,0.848740469,1.277906972,-18.49360613
53:16.8,Arctic Ocean,63.25649239,-2.879377404,3249.037693,34.70541486,7.59325487,0.479274588,4.360926429,0.942574892,7.225492046,0.736494777,18.9850826,-10.30113922
53:16.8,Atlantic Ocean,-52.46810742,-68.31529785,5060.566774,30.93213926,8.207553356,0.724477794,27.36790974,2.936151411,5.339816763,1.495125594,5.221395195,-27.36531729
53:16.8,Arctic Ocean,77.50713864,-114.5651048,4570.456239,30.45930032,8.234004255,0.627583097,5.719902048,2.275569574,5.180762112,0.213613516,12.77193369,-23.86834776
53:16.8,Southern Ocean,-69.05404838,1.487823091,349.7832232,31.11603199,7.78545772,2.138765128,26.70791047,0.173079664,7.910952989,1.152921039,16.56876005,17.80118875
53:16.8,Atlantic Ocean,57.14094753,-63.78847436,5990.527404,31.87145031,7.797671979,1.166683045,25.9185722,1.526618221,5.397007842,1.067027904,6.005535011,-35.7232613
53:16.8,Other,-21.48780717,-87.08124846,4514.414722,35.0417682,7.968892986,0.325884234,32.40993778,1.687861504,7.502714045,0.480304667,12.70866827,-17.11416991
53:16.8,Arctic Ocean,68.03537768,-12.96524972,5183.419898,38.49136636,7.52178895,0.592110256,5.582184183,2.085908132,3.003798807,2.582384536,2.158004823,-29.4531091
53:16.8,Arctic Ocean,66.25020422,-132.0176671,3907.186273,32.35642332,8.28932301,0.560306484,31.33920594,1.493390391,2.680906432,1.157668931,19.39862889,-15.2578297
53:16.8,Pacific Ocean,55.06657202,153.9884639,5137.710768,39.35162011,7.817088787,3.202391646,39.97106104,1.450330795,4.615630808,2.945760539,1.163165501,-27.27587396
53:16.8,Pacific Ocean,52.20547854,132.3727553,674.2978496,39.54907909,8.353763102,0.192748825,34.04169794,1.103815835,4.560262633,2.699123847,8.763493477,19.71756857
53:16.8,Indian Ocean,-35.15775496,74.74341087,2086.427013,39.58904605,8.302630422,0.093845224,30.07248305,0.814384152,2.585385546,0.584432099,10.73638484,6.666238978
53:16.8,Southern Ocean,-75.43452905,-141.7630221,5258.525662,38.37562735,8.161402033,2.125433814,26.48661419,2.838600636,5.897589598,1.515366517,15.80963557,-29.90859652
53:16.8,Indian Ocean,-17.46356782,99.31581161,1209.931268,33.63825041,7.824874867,2.269982283,16.87125939,0.952790009,1.207436735,1.805412415,2.422570341,14.7765781
53:16.8,Pacific Ocean,-58.7655873,110.8646381,469.4525915,30.72683911,8.016316562,2.053688714,29.22000672,0.190263974,5.834413308,2.456881509,8.816159477,18.9035525
53:16.8,Indian Ocean,35.091196,96.39526238,4728.71364,35.68818732,7.944829258,0.715345583,28.96712141,0.501854218,4.200245203,2.656928249,5.994231391,-21.53114333
53:16.8,Other,-27.70204922,-138.9722806,5012.916934,35.58681444,7.838881886,1.078058262,25.25993131,2.571829908,5.823052576,1.872054063,6.240214314,-21.5740579
53:16.8,Arctic Ocean,85.60983615,51.80686454,975.9133091,38.49975767,8.348136289,0.828653202,31.85113513,1.759900377,4.339564414,0.105402609,15.57575832,13.62428544
53:16.8,Pacific Ocean,25.37497392,120.3569265,5126.075897,39.95991051,7.983507075,0.071977134,17.95055554,2.336341648,7.84133648,1.443829349,0.109218901,-21.16424024
53:16.8,Indian Ocean,58.04650145,27.84722444,4120.606774,35.08157307,8.332723098,0.905931813,4.850108485,2.426344638,3.342794658,2.654410609,14.98167283,-16.71350583
53:16.8,Southern Ocean,-66.14555891,52.70665508,3120.496099,33.45204031,7.605218474,0.01370767,22.3627091,2.469709318,7.878010559,2.142268808,16.2079686,-8.533418627
53:16.8,Arctic Ocean,65.16260681,-14.98914741,4981.501157,31.85901712,7.641024789,0.393023936,10.60174115,1.651841123,1.454817597,2.610425824,18.02724488,-27.25637141
53:16.8,Arctic Ocean,76.09629429,10.33463516,2515.495496,30.04799825,8.477320305,2.692559443,15.3773239,0.531361787,5.786325423,2.022239369,12.53763606,-4.125072322
53:16.8,Other,-2.328854613,-167.624331,1163.963737,35.09113692,8.087768463,0.362470663,0.696596158,0.444698257,4.179534447,0.132105029,6.669106565,18.39371009
53:16.8,Indian Ocean,19.1255288,50.02668791,1709.11606,35.55518667,8.009769673,2.810525593,15.31162352,1.721953261,6.754963379,2.904019969,8.544694651,11.54393111
53:16.8,Other,47.66576416,-150.6790034,3030.98411,38.2493848,8.023156063,0.287860698,32.35204425,1.099543061,6.527312488,2.754055622,19.39472165,-3.194976188
53:16.8,Atlantic Ocean,-58.52904709,-23.39474604,3187.984756,35.04576968,7.715268774,0.37769758,21.70889468,1.674144724,6.60147128,0.37973862,17.62373653,-7.703474918
53:16.8,Other,0.461893763,-74.64416484,4833.484959,39.16468349,8.21870395,0.989957446,0.392021077,1.495433533,1.663170195,0.338073501,9.270518182,-18.9513296
53:16.8,Atlantic Ocean,-18.240655,16.35406208,4748.116342,36.28083477,7.584780624,1.433918491,18.79375281,1.806594239,6.756559899,1.617235501,18.86126014,-19.45648289
53:16.8,Southern Ocean,-63.65268141,-131.9701192,3488.199343,38.40336238,8.073323713,0.695926576,11.65806591,0.096335372,2.498281102,2.271152504,16.45909751,-9.010737317
53:16.8,Indian Ocean,-23.84380399,68.99162471,4684.7129,31.48301735,8.070768797,2.138051535,19.10202622,0.098510042,1.179761847,1.146519636,18.02179723,-21.4914845
53:16.8,Southern Ocean,-77.72898431,106.2041533,1150.64075,38.5533613,8.414188424,0.041072465,16.18770886,2.164785513,2.524171038,0.409146491,13.65954469,12.17051629
53:16.8,Southern Ocean,-85.35385675,-121.1923981,300.3871626,36.75143854,8.02618281,2.553547509,37.27916878,0.579381731,4.354995733,1.531668296,17.15308087,18.42045729
53:16.8,Southern Ocean,-65.67006795,-142.4472886,5241.802936,31.70233032,7.637062696,0.218538919,1.647091959,1.956595387,6.194779519,1.012698409,17.83532283,-30.5280344
53:16.8,Arctic Ocean,83.36072009,-127.6144262,453.3269626,31.89763558,8.072753259,2.156225356,27.34352045,1.639727732,2.530427366,1.055315867,1.840331691,16.90579653
53:16.8,Pacific Ocean,8.915316461,135.7659223,1480.130578,39.26500619,7.591327644,0.512265292,34.04106385,2.945383414,1.791052837,1.934956611,19.30433953,16.72111683
53:16.8,Arctic Ocean,83.84798901,10.14813423,4171.913698,30.3221536,7.703793835,1.788307768,38.36954339,2.506217637,5.521770785,2.656824298,6.672261975,-20.69906098
53:16.8,Atlantic Ocean,-12.1503819,-11.78604144,2456.687626,34.62534943,7.531108584,1.113722525,7.105449062,1.239403564,7.887286255,1.675775193,8.797990192,3.880611229
53:16.8,Other,-33.87309604,-141.5837451,5257.883819,33.1347529,8.013293582,0.193513917,21.25219208,1.84923846,5.206092115,2.062807532,15.83807518,-27.63524646
53:16.8,Indian Ocean,1.105535311,53.84016243,1787.878768,36.6507744,7.584532615,2.501616321,1.743583093,0.351868372,5.837401549,1.979840975,13.29792611,12.24196451
53:16.8,Pacific Ocean,-10.88789605,132.4798531,71.22808002,38.39629388,7.969394379,0.28172305,19.96734098,1.159158129,4.928172106,1.653438578,17.86119825,27.54603855
53:16.8,Southern Ocean,-70.98035683,118.146913,1803.933843,33.60378122,8.432945035,0.279899262,5.018323582,2.201663223,6.47643911,0.932274437,8.011475016,4.273457905
53:16.8,Indian Ocean,25.34873664,45.37969523,3468.450295,34.26902087,8.219761413,1.682970878,33.51586699,1.868014752,7.830630941,1.133382555,7.465763274,-7.428630089
53:16.8,Other,-51.11312715,-152.899662,2255.630252,39.81917785,7.577411674,0.111907742,4.554800104,1.453413973,4.808904606,0.947111395,0.633776991,0.935678839
53:16.8,Other,21.52583188,-139.5370702,3209.236535,37.8391651,7.724209812,0.251074908,20.53153442,0.529587312,3.917533582,2.752494289,9.254507533,-2.28879331
53:16.8,Other,27.03619663,-162.2487646,5259.588713,38.97204131,8.17366242,0.70052951,20.84384276,2.409437778,7.022401428,2.479856012,14.48141541,-25.74362
53:16.8,Southern Ocean,-62.63552644,-87.30748206,5474.910325,34.38762221,8.394701861,1.774766837,38.86601992,0.819499813,7.788098406,1.738042119,6.023574353,-31.32109066
53:16.8,Southern Ocean,-78.95706712,-131.1618718,1595.844388,32.34076204,7.532918587,0.159563272,26.19922776,2.461437245,1.904271486,2.736730413,9.254530273,6.147835063
53:16.8,Other,50.53708549,-86.38270551,2772.84284,34.11863465,8.312451132,0.793339374,11.51361172,1.834827188,5.047196758,2.659226079,4.38795537,-1.649860296
53:16.8,Atlantic Ocean,-7.235923722,-41.37909994,3294.864091,37.16091918,8.06181388,1.242161435,9.631972398,1.118194284,6.547219948,2.783083199,15.45575612,-4.032202457
53:16.8,Southern Ocean,-79.53051681,159.4738023,5694.674741,31.09430405,8.046091325,1.970373525,5.129928226,0.121815666,4.733375836,0.665321573,1.210231227,-38.19012355
53:16.8,Arctic Ocean,89.07593709,39.73538152,5991.703915,32.70469106,8.457813183,2.742107009,30.26058896,0.697256533,3.864378777,2.152509113,14.1076611,-38.20503093
53:16.8,Southern Ocean,-79.59949902,120.5905628,1412.443493,30.466359,8.247644613,1.535443835,27.63026625,2.667212776,5.586608748,1.8276735,7.578800235,5.759392082
53:16.8,Indian Ocean,35.10634119,75.72654026,4361.879228,34.32347738,8.350118868,1.057936092,24.39508509,2.453923032,2.890896662,2.201491914,0.831921388,-16.90528768
53:16.8,Arctic Ocean,87.06220655,-139.498873,2268.186373,38.27445736,7.85399557,0.568490199,1.633617718,1.724559939,3.443936201,0.790138092,17.06939175,-0.311603217
53:16.8,Indian Ocean,-46.94758124,84.93134629,48.64918132,30.24663688,8.054364041,0.118907591,30.51315466,1.398967392,7.945936612,2.084427214,9.754437264,20.61604801
53:16.8,Southern Ocean,-64.39511364,-80.96440264,55.51513462,36.75323527,8.115405677,1.236968534,25.67550309,1.941428038,5.455257341,1.229485546,11.98637939,21.74114757
